ticker,secShortName,outstanding,totals
000001,平安银行,171.7,171.7
000002,万 科Ａ,97.15,110.39
000004,国农科技,0.83,0.84
000005,世纪星源,9.51,10.59
000006,深振业Ａ,13.48,13.5
000007,全新好,3.09,3.46
000008,神州高铁,25.4,28.18
000009,中国宝安,21.2,21.49
000010,美丽生态,5.22,8.2
000011,深物业A,1.76,5.96
000012,南 玻Ａ,17.36,28.57
000014,沙河股份,2.02,2.02
000016,深康佳Ａ,15.97,24.08
000017,深中华A,3.03,5.51
000018,神州长城,7.53,16.98
000019,深深宝Ａ,4.16,4.97
000020,深华发Ａ,1.81,2.83
000021,深科技,14.69,14.71
000022,深赤湾Ａ,4.65,6.45
000023,深天地Ａ,1.39,1.39
000025,特 力Ａ,2.71,2.97
000026,飞亚达Ａ,3.57,4.39
000027,深圳能源,39.64,39.64
000028,国药一致,3.08,4.28
000029,深深房Ａ,8.92,10.12
000030,富奥股份,17.51,18.11
000031,中粮地产,18.14,18.14
000032,深桑达Ａ,2.79,4.13
000034,神州数码,3.58,6.54
000035,中国天楹,12.81,13.52
000036,华联控股,11.36,11.41
000037,深南电A,3.39,6.03
000038,深大通,1.8,5.23
000039,中集集团,12.68,29.85
000040,东旭蓝天,10.6,13.37
000042,中洲控股,4.85,6.65
000043,中航善达,6.67,6.67
000045,深纺织Ａ,4.57,5.11
000046,泛海控股,50.93,51.96
000048,*ST康达,3.85,3.91
000049,德赛电池,2.05,2.05
000050,深天马Ａ,14.01,20.48
000055,方大集团,6.78,11.55
000056,皇庭国际,2.86,11.75
000058,深 赛 格,5.38,12.36
000059,华锦股份,15.99,15.99
000060,中金岭南,35.68,35.7
000061,农 产 品,16.95,16.97
000062,深圳华强,6.67,7.21
000063,中兴通讯,34.34,41.93
000065,北方国际,6.29,7.7
000066,中国长城,24.91,29.36
000068,华控赛格,10.07,10.07
000069,华侨城Ａ,61.44,82.04
000070,特发信息,5.42,6.27
000078,海王生物,18.57,26.47
000088,盐 田 港,19.42,19.42
000089,深圳机场,20.51,20.51
000090,天健集团,9.28,14.37
000096,广聚能源,5.11,5.28
000099,中信海直,6.06,6.06
000100,TCL 集团,117.28,135.5
000150,宜华健康,5.26,6.27
000151,中成股份,2.67,2.96
000153,丰原药业,3.12,3.17
000155,川化股份,9.37,12.7
000156,华数传媒,12.8,14.33
000157,中联重科,62.26,77.94
000158,常山北明,16.24,16.53
000159,国际实业,4.81,4.81
000166,申万宏源,200.28,225.36
000301,东方市场,12.18,40.29
000333,美的集团,64.8,66.27
000338,潍柴动力,43.1,79.97
000400,许继电气,10.08,10.08
000401,冀东水泥,13.47,13.48
000402,金 融 街,29.88,29.89
000403,ST生化,2.65,2.73
000404,长虹华意,6.93,6.96
000407,胜利股份,7.46,8.8
000408,藏格控股,4.47,19.94
000409,*ST地矿,4.05,5.11
000410,沈阳机床,7.4,7.65
000411,英特集团,2.07,2.07
000413,东旭光电,40.95,57.3
000415,渤海金控,35.48,61.85
000416,民生控股,5.32,5.32
000417,合肥百货,7.79,7.8
000418,小天鹅Ａ,4.39,6.32
000419,通程控股,5.43,5.44
000420,吉林化纤,16.63,19.71
000421,南京公用,5.73,5.73
000422,*ST宜化,8.98,8.98
000423,东阿阿胶,6.54,6.54
000425,徐工机械,69.94,78.34
000426,兴业矿业,13.3,18.78
000428,华天酒店,7.19,10.19
000429,粤高速Ａ,4.69,20.91
000430,张家界,3.32,4.05
000488,晨鸣纸业,16.58,27.29
000498,山东路桥,4.41,11.2
000501,鄂武商Ａ,6.77,7.69
000502,绿景控股,1.83,1.85
000503,国新健康,8.99,8.99
000504,南华生物,3.11,3.12
000505,京粮控股,3.6,6.86
000506,中润资源,9.29,9.29
000507,珠海港,7.72,7.9
000509,华塑控股,8.25,8.25
000510,金路集团,5.49,6.09
000513,丽珠集团,4.59,7.19
000514,渝 开 发,8.44,8.44
000516,国际医学,19.33,19.71
000517,荣安地产,30.36,31.84
000518,四环生物,10.3,10.3
000519,中兵红箭,7.35,14.03
000520,长航凤凰,10.12,10.12
000521,长虹美菱,8.03,10.45
000523,广州浪奇,5.35,6.28
000524,岭南控股,2.72,6.7
000525,红 太 阳,5.07,5.81
000526,紫光学大,0.96,0.96
000528,柳 工,11.25,11.25
000529,广弘控股,5.7,5.84
000530,大冷股份,5.98,8.55
000531,穗恒运Ａ,6.85,6.85
000532,华金资本,3.43,3.45
000533,万 家 乐,6.85,6.91
000534,万泽股份,4.91,4.92
000536,华映科技,20.03,27.66
000537,广宇发展,4.06,18.63
000538,云南白药,10.41,10.41
000539,粤电力Ａ,25.54,52.5
000540,中天金融,65.06,70.05
000541,佛山照明,10.72,13.99
000543,皖能电力,17.9,17.9
000544,中原环保,5.22,9.75
000545,金浦钛业,9.59,9.87
000546,金圆股份,6.61,7.15
000547,航天发展,9.71,14.3
000548,湖南投资,4.99,4.99
000550,江铃汽车,5.18,8.63
000551,创元科技,4.0,4.0
000552,靖远煤电,15.57,22.87
000553,沙隆达Ａ,2.44,24.47
000554,泰山石油,3.63,4.81
000555,神州信息,9.35,9.63
000557,西部创业,5.85,14.58
000558,莱茵体育,12.88,12.89
000559,万向钱潮,27.53,27.53
000560,我爱我家,11.3,23.56
000561,烽火电子,5.94,6.05
000563,陕国投Ａ,36.67,39.64
000564,供销大集,18.89,60.08
000565,渝三峡Ａ,4.34,4.34
000566,海南海药,11.03,13.36
000567,海德股份,1.5,4.42
000568,泸州老窖,14.02,14.65
000570,苏常柴Ａ,4.11,5.61
000571,新大洲Ａ,8.06,8.14
000572,海马汽车,16.42,16.45
000573,粤宏远Ａ,6.22,6.48
000576,广东甘化,4.36,4.43
000581,威孚高科,8.36,10.09
000582,北部湾港,2.63,13.87
000584,哈工智能,6.11,6.13
000585,*ST东电,6.09,8.73
000586,汇源通信,1.93,1.93
000587,金洲慈航,12.13,21.24
000589,黔轮胎Ａ,7.75,7.75
000590,启迪古汉,2.23,2.39
000591,太阳能,20.37,30.07
000592,平潭发展,19.13,19.32
000593,大通燃气,2.8,3.59
000595,宝塔实业,7.54,7.64
000596,古井贡酒,3.84,5.04
000597,东北制药,4.73,5.7
000598,兴蓉环境,29.86,29.86
000599,青岛双星,6.28,8.36
000600,建投能源,10.9,17.92
000601,韶能股份,10.8,10.81
000603,盛达矿业,3.93,6.9
000605,渤海股份,2.73,3.53
000606,顺利办,5.46,7.66
000607,华媒控股,8.85,10.18
000608,阳光股份,7.5,7.5
000609,中迪投资,2.92,2.99
000610,西安旅游,2.35,2.37
000611,天首发展,3.19,3.22
000612,焦作万方,11.89,11.92
000613,大东海A,2.66,3.64
000615,京汉股份,3.54,7.83
000616,海航投资,14.3,14.3
000617,中油资本,2.88,90.3
000619,海螺型材,3.6,3.6
000620,新华联,18.97,18.97
000622,恒立实业,4.25,4.25
000623,吉林敖东,11.19,11.63
000625,长安汽车,37.61,48.03
000626,远大控股,4.05,5.99
000627,天茂集团,13.54,49.41
000628,高新发展,1.88,3.11
000629,攀钢钒钛,47.67,85.9
000630,铜陵有色,95.61,105.27
000631,顺发恒业,24.33,24.33
000632,三木集团,4.65,4.66
000633,合金投资,3.85,3.85
000635,英 力 特,3.03,3.03
000636,风华高科,8.75,8.95
000637,茂化实华,3.66,5.2
000638,万方发展,3.09,3.09
000639,西王食品,5.27,7.71
000650,仁和药业,12.38,12.38
000651,格力电器,59.7,60.16
000652,泰达股份,14.74,14.76
000655,*ST金岭,5.95,5.95
000656,金科股份,52.22,53.4
000657,中钨高新,3.44,8.8
000659,珠海中富,12.86,12.86
000661,长春高新,1.7,1.7
000662,天夏智慧,3.74,10.93
000663,永安林业,1.92,3.41
000665,湖北广电,6.36,6.36
000666,经纬纺机,4.74,7.04
000667,美好置业,25.4,25.6
000668,荣丰控股,1.47,1.47
000669,金鸿控股,6.7,6.8
000670,盈方微,6.0,8.17
000671,阳 光 城,32.41,40.5
000672,上峰水泥,8.14,8.14
000673,当代东方,7.87,7.92
000676,智度股份,3.17,9.66
000677,恒天海龙,8.64,8.64
000678,襄阳轴承,4.29,4.6
000679,大连友谊,3.56,3.56
000680,山推股份,10.57,12.41
000681,视觉中国,3.1,7.01
000682,东方电子,9.78,13.41
000683,远兴能源,28.33,39.77
000685,中山公用,12.53,14.75
000686,东北证券,23.4,23.4
000687,华讯方舟,5.28,7.66
000688,国城矿业,11.37,11.37
000690,宝新能源,20.39,21.76
000691,亚太实业,2.9,3.23
000692,惠天热电,5.33,5.33
000693,*ST华泽,2.58,5.43
000695,滨海能源,2.22,2.22
000697,炼石有色,4.54,5.6
000698,沈阳化工,4.32,8.2
000700,模塑科技,6.97,8.27
000701,厦门信达,3.78,4.07
000702,正虹科技,2.67,2.67
000703,恒逸石化,20.75,23.08
000705,浙江震元,2.82,3.34
000707,*ST双环,4.64,4.64
000708,大冶特钢,4.49,4.49
000709,河钢股份,106.17,106.19
000710,贝瑞基因,0.62,3.55
000711,京蓝科技,4.04,8.77
000712,锦龙股份,8.95,8.96
000713,丰乐种业,2.99,2.99
000715,中兴商业,2.79,2.79
000716,黑芝麻,5.81,7.06
000717,韶钢松山,24.2,24.2
000718,苏宁环球,22.89,30.35
000719,中原传媒,6.67,10.23
000720,*ST新能,8.63,12.9
000721,西安饮食,4.36,4.99
000722,湖南发展,4.64,4.64
000723,美锦能源,10.81,41.06
000725,京东方Ａ,338.6,347.98
000726,鲁 泰Ａ,5.61,9.23
000727,华东科技,29.31,45.3
000728,国元证券,29.46,33.65
000729,燕京啤酒,25.09,28.19
000731,四川美丰,5.91,5.91
000732,泰禾集团,12.43,12.44
000733,振华科技,4.69,4.69
000735,罗 牛 山,10.6,11.52
000736,中交地产,4.46,4.46
000737,*ST南风,5.49,5.49
000738,航发控制,11.46,11.46
000739,普洛药业,11.47,11.79
000750,国海证券,42.16,42.16
000751,锌业股份,14.1,14.1
000752,西藏发展,2.64,2.64
000753,漳州发展,8.84,9.91
000755,*ST三维,4.69,4.69
000756,新华制药,3.99,6.22
000757,浩物股份,4.52,4.52
000758,中色股份,19.69,19.69
000759,中百集团,6.81,6.81
000760,斯太尔,6.54,7.72
000761,本钢板材,27.36,38.75
000762,西藏矿业,4.76,5.21
000766,通化金马,5.73,9.66
000767,漳泽电力,29.12,30.77
000768,中航飞机,27.69,27.69
000776,广发证券,59.19,76.21
000777,中核科技,3.83,3.83
000778,新兴铸管,39.21,39.91
000779,三毛派神,1.86,1.86
000780,平庄能源,10.14,10.14
000782,美达股份,4.46,5.28
000783,长江证券,55.29,55.29
000785,武汉中商,2.51,2.51
000786,北新建材,14.14,16.9
000788,北大医药,5.96,5.96
000789,万年青,6.13,6.13
000790,泰合健康,5.6,5.6
000791,甘肃电投,9.71,9.71
000792,盐湖股份,27.5,27.86
000793,华闻传媒,19.21,20.01
000795,英洛华,8.86,11.34
000796,凯撒旅游,2.46,8.03
000797,中国武夷,12.99,13.1
000798,中水渔业,3.19,3.19
000799,酒鬼酒,3.25,3.25
000800,一汽轿车,14.12,16.28
000801,四川九洲,10.23,10.23
000802,北京文化,3.85,7.23
000803,*ST金宇,1.28,1.28
000806,银河生物,6.98,11.0
000807,云铝股份,24.3,26.07
000809,铁岭新城,8.25,8.25
000810,创维数字,9.6,10.75
000811,冰轮环境,6.05,6.53
000812,陕西金叶,6.69,7.69
000813,德展健康,10.81,22.41
000815,美利云,3.17,6.95
000816,*ST慧业,13.36,14.19
000818,航锦科技,6.88,6.9
000819,岳阳兴长,2.71,2.71
000820,神雾节能,2.88,6.37
000821,京山轻机,4.41,5.38
000822,山东海化,8.95,8.95
000823,超声电子,5.37,5.37
000825,太钢不锈,56.96,56.96
000826,启迪桑德,11.88,14.31
000828,东莞控股,10.4,10.4
000829,天音控股,9.53,10.61
000830,鲁西化工,14.64,14.65
000831,五矿稀土,9.81,9.81
000833,粤桂股份,3.78,6.68
000835,长城动漫,3.03,3.27
000836,鑫茂科技,12.08,12.08
000837,秦川机床,5.83,6.93
000838,财信发展,6.32,11.0
000839,中信国安,39.19,39.2
000848,承德露露,9.78,9.79
000850,华茂股份,9.43,9.44
000851,高鸿股份,8.28,9.08
000852,石化机械,5.98,5.98
000856,冀东装备,2.27,2.27
000858,五 粮 液,37.96,38.82
000859,国风塑业,7.39,7.39
000860,顺鑫农业,5.71,5.71
000861,海印股份,20.2,22.5
000862,银星能源,5.01,7.06
000863,三湘印象,9.17,13.71
000868,安凯客车,6.96,7.33
000869,张 裕Ａ,4.53,6.85
000875,吉电股份,19.54,21.46
000876,新 希 望,41.75,42.16
000877,天山股份,8.8,10.49
000878,云南铜业,14.16,14.16
000880,潍柴重机,1.35,2.76
000881,中广核技,3.08,10.25
000882,华联股份,24.82,27.37
000883,湖北能源,53.46,65.07
000885,同力水泥,4.48,4.96
000886,海南高速,9.65,9.89
000887,中鼎股份,12.19,12.34
000888,峨眉山Ａ,5.27,5.27
000889,茂业通信,6.22,6.22
000890,法 尔 胜,3.8,3.8
000892,欢瑞世纪,5.17,9.81
000893,*ST东凌,4.01,7.57
000895,双汇发展,32.99,33.0
000897,津滨发展,16.17,16.17
000898,鞍钢股份,61.49,72.35
000899,赣能股份,6.47,9.76
000900,现代投资,15.17,15.18
000901,航天科技,5.67,6.14
000902,新洋丰,11.73,13.05
000903,云内动力,17.58,19.71
000905,厦门港务,5.31,5.31
000906,浙商中拓,6.61,6.76
000908,景峰医药,7.0,8.8
000909,数源科技,3.11,3.12
000910,大亚圣象,5.3,5.55
000911,南宁糖业,3.24,3.24
000912,*ST天化,15.68,15.68
000913,钱江摩托,4.54,4.54
000915,山大华特,2.33,2.34
000917,电广传媒,12.95,14.18
000918,嘉凯城,18.04,18.04
000919,金陵药业,5.03,5.04
000920,南方汇通,4.22,4.22
000921,海信科龙,9.02,13.63
000922,*ST佳电,4.85,4.9
000923,河北宣工,1.98,6.53
000925,众合科技,4.57,5.5
000926,福星股份,9.47,9.62
000927,一汽夏利,15.95,15.95
000928,中钢国际,7.43,12.57
000929,兰州黄河,1.86,1.86
000930,中粮生化,9.64,9.64
000931,中 关 村,7.02,7.53
000932,华菱钢铁,30.15,30.16
000933,神火股份,19.0,19.01
000935,四川双马,7.63,7.63
000936,华西股份,8.85,8.86
000937,冀中能源,29.07,35.34
000938,紫光股份,2.89,14.59
000939,*ST凯迪,30.38,39.3
000948,南天信息,2.47,2.47
000949,新乡化纤,12.2,12.58
000950,重药控股,3.17,17.28
000951,中国重汽,6.71,6.71
000952,广济药业,2.52,2.52
000953,ST河化,2.94,2.94
000955,欣龙控股,5.38,5.38
000957,中通客车,4.77,5.93
000958,东方能源,10.99,11.02
000959,首钢股份,29.67,52.89
000960,锡业股份,14.06,16.69
000961,中南建设,37.0,37.1
000962,东方钽业,4.41,4.41
000963,华东医药,13.02,14.58
000965,天保基建,11.1,11.1
000966,长源电力,11.08,11.08
000967,盈峰环境,7.44,11.67
000968,蓝焰控股,5.14,9.68
000969,安泰科技,9.05,10.26
000970,中科三环,10.65,10.65
000971,高升控股,5.91,10.22
000972,*ST中基,7.71,7.71
000973,佛塑科技,9.67,9.67
000975,银泰资源,12.29,19.83
000976,华铁股份,5.87,15.96
000977,浪潮信息,12.84,12.89
000978,桂林旅游,3.6,3.6
000979,中弘股份,83.89,83.91
000980,众泰汽车,12.46,20.28
000981,银亿股份,25.74,40.28
000982,*ST 中绒,18.05,18.05
000983,西山煤电,31.51,31.51
000985,大庆华科,1.3,1.3
000987,越秀金控,5.38,22.24
000988,华工科技,8.91,10.06
000989,九 芝 堂,4.2,8.69
000990,诚志股份,3.88,12.53
000993,闽东电力,3.73,4.58
000995,*ST皇台,1.77,1.77
000996,中国中期,3.45,3.45
000997,新 大 陆,9.31,10.11
000998,隆平高科,9.65,12.56
000999,华润三九,9.78,9.79
001696,宗申动力,8.91,11.45
001896,豫能控股,9.3,11.51
001965,招商公路,5.55,61.78
001979,招商蛇口,19.0,79.04
002001,新 和 成,18.24,21.49
002002,鸿达兴业,24.18,25.89
002003,伟星股份,6.22,7.58
002004,华邦健康,16.87,20.35
002005,德豪润达,12.66,17.65
002006,精功科技,4.55,4.55
002007,华兰生物,8.03,9.3
002008,大族激光,9.93,10.67
002009,天奇股份,2.71,3.71
002010,传化智联,4.13,32.58
002011,盾安环境,8.41,9.17
002012,凯恩股份,4.67,4.68
002013,中航机电,31.43,36.09
002014,永新股份,4.86,5.04
002015,霞客环保,4.01,4.01
002016,世荣兆业,6.87,8.09
002017,东信和平,3.45,3.46
002018,*ST华信,22.78,22.78
002019,亿帆医药,8.14,12.07
002020,京新药业,5.87,7.25
002021,中捷资源,6.87,6.88
002022,科华生物,4.94,5.15
002023,海特高新,6.59,7.57
002024,苏宁易购,58.47,93.1
002025,航天电器,4.29,4.29
002026,山东威达,3.7,4.2
002027,分众传媒,69.65,146.78
002028,思源电气,5.8,7.6
002029,七 匹 狼,7.56,7.56
002030,达安基因,7.64,7.97
002031,巨轮智能,18.91,21.99
002032,苏 泊 尔,5.45,8.21
002033,丽江旅游,5.49,5.49
002034,旺能环境,1.43,4.17
002035,华帝股份,7.81,8.73
002036,联创电子,3.95,5.51
002037,久联发展,3.27,3.27
002038,双鹭药业,5.67,6.85
002039,黔源电力,3.05,3.05
002040,南 京 港,3.07,3.72
002041,登海种业,8.74,8.8
002042,华孚时尚,15.18,15.19
002043,兔 宝 宝,6.94,8.3
002044,美年健康,18.34,31.22
002045,国光电器,4.16,4.68
002046,轴研科技,3.41,5.24
002047,宝鹰股份,12.58,13.36
002048,宁波华翔,4.6,6.26
002049,紫光国微,6.05,6.07
002050,三花智控,17.73,21.2
002051,中工国际,11.08,11.13
002052,同洲电子,7.46,7.46
002053,云南能投,3.72,5.58
002054,德美化工,3.12,4.19
002055,得润电子,4.26,4.8
002056,横店东磁,16.42,16.44
002057,中钢天源,2.99,3.84
002058,威 尔 泰,1.43,1.43
002059,云南旅游,7.31,7.31
002060,粤 水 电,12.02,12.02
002061,浙江交科,5.59,13.76
002062,宏润建设,9.59,11.03
002063,远光软件,7.49,8.5
002064,华峰氨纶,15.34,16.77
002065,东华软件,27.85,31.15
002066,瑞泰科技,2.31,2.31
002067,景兴纸业,9.75,11.28
002068,黑猫股份,6.07,7.27
002069,獐子岛,6.89,7.11
002070,*ST众和,5.81,6.35
002071,长城影视,5.18,5.25
002072,凯瑞德,1.69,1.76
002073,软控股份,8.19,9.34
002074,国轩高科,10.08,11.37
002075,沙钢股份,22.07,22.07
002076,雪 莱 特,4.45,7.78
002077,大港股份,5.32,5.8
002078,太阳纸业,25.32,25.93
002079,苏州固锝,7.26,7.28
002080,中材科技,6.4,12.91
002081,金 螳 螂,25.71,26.43
002082,万邦德,2.38,2.38
002083,孚日股份,8.65,9.08
002084,海鸥住工,4.05,5.06
002085,万丰奥威,21.14,21.87
002086,东方海洋,4.76,7.56
002087,新野纺织,8.16,8.17
002088,鲁阳节能,2.08,3.62
002089,新 海 宜,9.8,13.75
002090,金智科技,2.31,2.38
002091,江苏国泰,9.72,15.71
002092,中泰化学,20.34,21.46
002093,国脉科技,9.74,10.08
002094,青岛金王,5.98,6.93
002095,生 意 宝,2.52,2.53
002096,南岭民爆,3.71,3.71
002097,山河智能,6.01,10.56
002098,浔兴股份,3.1,3.58
002099,海翔药业,15.92,16.19
002100,天康生物,9.63,9.63
002101,广东鸿图,4.26,5.32
002102,冠福股份,19.92,26.34
002103,广博股份,3.74,5.46
002104,恒宝股份,6.03,7.12
002105,信隆健康,3.69,3.69
002106,莱宝高科,7.04,7.06
002107,沃华医药,3.49,3.61
002108,沧州明珠,14.18,14.18
002109,兴化股份,5.45,10.53
002110,三钢闽光,9.91,16.34
002111,威海广泰,3.27,3.82
002112,三变科技,1.84,2.02
002113,天润数娱,8.05,15.33
002114,罗平锌电,3.23,3.23
002115,三维通信,3.45,5.54
002116,中国海诚,4.15,4.18
002117,东港股份,3.64,3.64
002118,紫鑫药业,10.25,12.81
002119,康强电子,2.83,2.89
002120,韵达股份,2.35,17.13
002121,科陆电子,7.93,14.08
002122,*ST天马,11.84,11.88
002123,梦网集团,5.47,8.11
002124,天邦股份,7.92,11.6
002125,湘潭电化,2.59,3.46
002126,银轮股份,7.66,8.01
002127,南极电商,14.51,24.55
002128,露天煤业,16.34,16.34
002129,中环股份,26.44,27.85
002130,沃尔核材,9.46,12.62
002131,利欧股份,33.85,55.59
002132,恒星科技,12.54,12.56
002133,广宇集团,6.35,7.74
002134,天津普林,2.46,2.46
002135,东南网架,6.73,10.34
002136,安 纳 达,2.14,2.15
002137,麦达数字,2.85,5.79
002138,顺络电子,7.0,8.12
002139,拓邦股份,7.84,10.2
002140,东华科技,4.4,4.46
002141,贤丰控股,6.37,11.35
002142,宁波银行,44.91,50.7
002143,印纪传媒,9.74,17.7
002144,宏达高科,1.41,1.77
002145,中核钛白,11.15,15.91
002146,荣盛发展,38.94,43.48
002147,新光圆成,5.37,18.28
002148,北纬科技,4.43,5.67
002149,西部材料,4.25,4.25
002150,通润装备,2.74,2.74
002151,北斗星通,2.91,5.13
002152,广电运通,19.79,24.29
002153,石基信息,4.84,10.67
002154,报 喜 鸟,11.04,12.63
002155,湖南黄金,12.02,12.02
002156,通富微电,9.72,11.54
002157,正邦科技,21.48,23.39
002158,汉钟精机,5.3,5.3
002159,三特索道,1.39,1.39
002160,常铝股份,6.02,7.24
002161,远 望 谷,6.99,7.4
002162,悦心健康,8.52,8.56
002163,中航三鑫,8.03,8.04
002164,宁波东力,4.4,6.99
002165,红 宝 丽,5.27,6.02
002166,莱茵生物,3.54,4.37
002167,东方锆业,5.86,6.21
002168,深圳惠程,7.84,8.13
002169,智光电气,6.6,7.88
002170,芭田股份,6.55,8.87
002171,楚江新材,10.28,10.69
002172,澳洋科技,6.94,7.76
002173,创新医疗,2.03,4.55
002174,游族网络,6.19,8.88
002175,东方网络,5.24,7.54
002176,江特电机,14.42,14.69
002177,御银股份,6.45,7.61
002178,延华智能,6.58,7.12
002179,中航光电,7.82,7.91
002180,纳思达,6.86,10.64
002181,粤 传 媒,11.34,11.61
002182,云海金属,4.51,6.46
002183,怡 亚 通,21.2,21.23
002184,海得控制,1.36,2.41
002185,华天科技,21.3,21.31
002186,全 聚 德,3.06,3.08
002187,广百股份,3.42,3.42
002188,*ST巴士,1.83,2.96
002189,利达光电,1.97,1.99
002190,成飞集成,3.45,3.59
002191,劲嘉股份,13.02,14.95
002192,融捷股份,2.37,2.6
002193,如意集团,2.3,2.62
002194,*ST凡谷,5.3,5.65
002195,二三四五,42.3,44.36
002196,方正电机,3.12,4.44
002197,证通电子,4.35,5.15
002198,嘉应制药,4.65,5.08
002199,东晶电子,2.26,2.43
002200,云投生态,1.32,1.84
002201,九鼎新材,2.29,3.32
002202,金风科技,28.55,35.56
002203,海亮股份,16.27,16.96
002204,大连重工,19.31,19.31
002205,国统股份,1.16,1.16
002206,海 利 得,9.14,12.23
002207,*ST准油,2.37,2.39
002208,合肥城建,3.19,3.2
002209,达 意 隆,1.54,1.95
002210,飞马国际,13.89,16.53
002211,宏达新材,4.32,4.32
002212,南洋股份,6.42,11.47
002213,特 尔 佳,1.97,2.06
002214,大立科技,3.57,4.59
002215,诺 普 信,7.25,9.14
002216,三全食品,5.72,8.12
002217,合力泰,20.05,31.28
002218,拓日新能,12.16,12.36
002219,恒康医疗,18.65,18.65
002220,天宝食品,5.45,7.66
002221,东华能源,15.19,16.5
002222,福晶科技,4.23,4.28
002223,鱼跃医疗,8.55,10.02
002224,三 力 士,4.66,6.58
002225,濮耐股份,6.83,8.88
002226,江南化工,9.11,12.49
002227,奥 特 迅,2.2,2.21
002228,合兴包装,10.39,11.7
002229,鸿博股份,4.12,5.03
002230,科大讯飞,18.18,20.93
002231,奥维通信,3.06,3.57
002232,启明信息,4.04,4.09
