ticker,secShortName,outstanding,totals
600857,宁波中百,2.24,2.24
600858,银座股份,5.18,5.2
600859,王府井,3.05,7.76
600860,京城股份,3.22,4.22
600861,北京城乡,3.17,3.17
600862,中航高科,7.91,13.93
600863,内蒙华电,58.08,58.08
600864,哈投股份,15.78,21.09
600865,百大集团,3.76,3.76
600866,星湖科技,6.45,6.45
600867,通化东宝,19.73,20.54
600868,梅雁吉祥,18.98,18.98
600869,智慧能源,21.78,22.19
600870,*ST厦华,5.23,5.23
600871,*ST油服,120.43,189.84
600872,中炬高新,7.97,7.97
600873,梅花生物,30.74,31.08
600874,创业环保,10.87,14.27
600875,东方电气,19.97,30.91
600876,洛阳玻璃,2.62,5.6
600877,ST嘉陵,6.87,6.87
600879,航天电子,24.13,27.19
600880,博瑞传播,7.32,10.93
600881,亚泰集团,32.23,32.49
600882,广泽股份,4.03,4.11
600883,博闻科技,2.36,2.36
600884,杉杉股份,8.22,11.23
600885,宏发股份,7.45,7.45
600886,国投电力,67.86,67.86
600887,伊利股份,60.33,60.78
600888,新疆众和,8.34,8.62
600889,南京化纤,3.07,3.66
600890,中房股份,5.79,5.79
600891,秋林集团,3.84,6.18
600892,大晟文化,2.52,5.59
600893,航发动力,19.48,22.5
600894,广日股份,8.6,8.6
600895,张江高科,15.49,15.49
600896,*ST海投,5.77,8.69
600897,厦门空港,2.98,2.98
600898,国美通讯,2.53,2.53
600900,长江电力,115.06,220.0
600901,江苏租赁,6.4,29.87
600903,贵州燃气,1.22,8.13
600908,无锡银行,8.04,18.48
600909,华安证券,27.02,36.21
600917,重庆燃气,15.56,15.56
600919,江苏银行,60.08,115.44
600926,杭州银行,20.81,51.3
600929,湖南盐业,1.5,9.18
600933,爱柯迪,1.38,8.45
600936,广西广电,11.96,16.71
600939,重庆建工,4.1,18.15
600958,东方证券,51.88,69.94
600959,江苏有线,38.85,38.85
600960,渤海汽车,6.8,9.51
600961,株冶集团,5.27,5.27
600962,国投中鲁,2.54,2.62
600963,岳阳林纸,10.43,13.98
600965,福成股份,8.19,8.19
600966,博汇纸业,13.37,13.37
600967,内蒙一机,9.6,16.9
600969,郴电国际,3.7,3.7
600970,中材国际,16.83,17.54
600971,恒源煤电,10.0,10.0
600973,宝胜股份,8.95,12.22
600975,新五丰,6.53,6.53
600976,健民集团,1.53,1.53
600977,中国电影,5.65,18.67
600978,宜华生活,14.83,14.83
600979,广安爱众,7.18,9.48
600980,北矿科技,1.43,1.52
600981,汇鸿集团,2.42,22.42
600982,宁波热电,7.47,7.47
600983,惠而浦,5.33,7.66
600984,建设机械,7.0,8.28
600985,雷鸣科化,2.63,21.12
600986,科达股份,10.33,13.26
600987,航民股份,6.35,6.35
600988,赤峰黄金,14.26,14.26
600990,四创电子,1.37,1.59
600992,贵绳股份,2.45,2.45
600993,马应龙,4.3,4.31
600995,文山电力,4.79,4.79
600996,贵广网络,2.98,10.43
600997,开滦股份,12.35,15.88
600998,九州通,16.6,18.78
600999,招商证券,49.04,66.99
601000,唐山港,55.74,59.26
601001,大同煤业,16.74,16.74
601002,晋亿实业,7.93,7.93
601003,柳钢股份,25.63,25.63
601005,重庆钢铁,83.8,89.19
601006,大秦铁路,148.67,148.67
601007,金陵饭店,3.0,3.0
601008,连云港,10.15,10.15
601009,南京银行,84.82,84.82
601010,文峰股份,18.48,18.48
601011,宝泰隆,13.68,16.11
601012,隆基股份,27.66,27.92
601015,陕西黑猫,9.3,12.54
601016,节能风电,41.56,41.56
601018,宁波港,128.0,131.73
601019,山东出版,2.67,20.87
601020,华钰矿业,2.84,5.26
601021,春秋航空,8.0,9.17
601028,玉龙股份,7.83,7.83
601038,一拖股份,5.94,9.86
601058,赛轮金宇,22.94,27.01
601066,中信建投,4.0,76.46
601068,中铝国际,2.96,29.59
601069,西部黄金,6.36,6.36
601086,国芳集团,1.6,6.66
601088,中国神华,164.91,198.9
601098,中南传媒,17.96,17.96
601099,太平洋,64.79,68.16
601100,恒立液压,8.82,8.82
601101,昊华能源,12.0,12.0
601106,中国一重,65.38,68.58
601107,四川成渝,21.63,30.58
601108,财通证券,3.59,35.89
601111,中国国航,94.49,145.25
601113,华鼎股份,6.4,11.14
601116,三江购物,4.11,5.48
601117,中国化学,49.33,49.33
601118,海南橡胶,39.31,42.79
601126,四方股份,8.13,8.13
601127,小康股份,1.8,9.09
601128,常熟银行,9.97,22.23
601137,博威合金,5.64,6.27
601138,工业富联,11.18,196.95
601139,深圳燃气,28.55,28.78
601155,新城控股,7.19,22.57
601158,重庆水务,48.0,48.0
601163,三角轮胎,2.8,8.0
601166,兴业银行,190.52,207.74
601168,西部矿业,23.83,23.83
601169,北京银行,182.48,211.43
601177,杭齿前进,4.0,4.0
601179,中国西电,51.26,51.26
601186,中国铁建,115.03,135.8
601188,龙江交通,13.16,13.16
601198,东兴证券,27.58,27.58
601199,江南水务,9.35,9.35
601200,上海环境,6.72,7.03
601208,东材科技,6.27,6.27
601211,国泰君安,75.16,87.14
601212,白银有色,19.65,69.73
601216,君正集团,84.38,84.38
601218,吉鑫科技,9.92,9.92
601222,林洋能源,17.49,17.65
601225,陕西煤业,100.0,100.0
601226,华电重工,11.55,11.55
601228,广州港,14.43,61.93
601229,上海银行,51.96,109.28
601231,环旭电子,21.76,21.76
601233,桐昆股份,16.87,18.22
601238,广汽集团,60.61,102.15
601258,庞大集团,65.38,65.38
601288,农业银行,2940.55,3499.83
601311,骆驼股份,8.48,8.48
601318,中国平安,108.33,182.8
601326,秦港股份,16.53,55.87
601328,交通银行,392.51,742.63
601330,绿色动力,1.16,11.61
601333,广深铁路,56.52,70.84
601336,新华保险,20.85,31.2
601339,百隆东方,15.0,15.0
601360,三六零,3.97,67.64
601366,利群股份,4.75,8.61
601368,绿城水务,7.36,7.36
601369,陕鼓动力,16.39,16.39
601375,中原证券,18.03,38.69
601377,兴业证券,66.97,66.97
601388,怡球资源,20.25,20.25
601390,中国中铁,186.36,228.44
601398,工商银行,2696.12,3564.06
601500,通用股份,1.75,7.27
601515,东风股份,11.12,11.12
601518,吉林高速,12.13,13.5
601519,大智慧,19.88,19.88
601555,东吴证券,28.91,30.0
601558,ST锐电,57.07,60.31
601566,九牧王,5.75,5.75
601567,三星医疗,14.18,14.27
601577,长沙银行,0.0,0.0
601579,会稽山,4.0,4.97
601588,北辰实业,26.6,33.67
601595,上海电影,1.06,3.74
601599,鹿港文化,8.73,8.94
601600,中国铝业,109.6,149.04
601601,中国太保,62.87,90.62
601606,长城军工,1.48,7.24
601607,上海医药,19.23,28.42
601608,中信重工,43.0,43.39
601611,中国核建,9.62,26.25
601616,广电电气,9.36,9.36
601618,中国中冶,178.53,207.24
601619,嘉泽新能,5.04,19.33
601628,中国人寿,208.24,282.65
601633,长城汽车,60.28,91.27
601636,旗滨集团,25.77,26.89
601666,平煤股份,23.61,23.61
601668,中国建筑,416.24,419.85
601669,中国电建,111.44,152.99
601677,明泰铝业,4.98,5.9
601678,滨化股份,15.44,15.44
601688,华泰证券,54.44,82.52
601689,拓普集团,2.45,7.28
601699,潞安环能,29.91,29.91
601700,风范股份,11.33,11.33
601717,郑煤机,14.83,17.32
601718,际华集团,43.92,43.92
601727,上海电气,98.51,147.25
601766,中国中车,229.18,286.99
601777,力帆股份,12.37,13.07
601788,光大证券,39.07,46.11
601789,宁波建工,9.76,9.76
601798,*ST蓝科,3.55,3.55
601799,星宇股份,2.76,2.76
601800,中国交建,117.47,161.75
601801,皖新传媒,19.89,19.89
601808,中海油服,29.6,47.72
601811,新华文轩,1.99,12.34
601818,光大银行,398.1,524.89
601828,美凯龙,3.15,39.39
601838,成都银行,3.61,36.12
601857,中国石油,1619.22,1830.21
601858,中国科传,1.91,7.91
601866,中远海发,79.32,116.83
601869,长飞光纤,0.76,7.58
601872,招商轮船,47.21,60.67
601877,正泰电器,17.37,21.51
601878,浙商证券,12.09,33.33
601880,大连港,77.36,128.95
601881,中国银河,12.29,101.37
601882,海天精工,1.26,5.22
601886,江河集团,9.41,11.54
601888,中国国旅,19.52,19.52
601890,亚星锚链,9.59,9.59
601898,中煤能源,91.52,132.59
601899,紫金矿业,168.76,230.31
601900,南方传媒,1.76,8.96
601901,方正证券,82.32,82.32
601908,京运通,19.93,19.95
601918,新集能源,25.91,25.91
601919,中远海控,76.36,102.16
601928,凤凰传媒,25.45,25.45
601929,吉视传媒,31.11,31.11
601933,永辉超市,81.35,95.7
601939,建设银行,95.94,2500.11
601949,中国出版,4.01,18.23
601952,苏垦农发,4.09,13.78
601958,金钼股份,32.27,32.27
601965,中国汽研,9.61,9.7
601966,玲珑轮胎,3.94,12.0
601968,宝钢包装,8.33,8.33
601969,海南矿业,19.55,19.55
601985,中国核电,155.65,155.65
601988,中国银行,2107.66,2943.88
601989,中国重工,183.62,228.8
601990,南京证券,2.75,27.49
601991,大唐发电,99.94,185.07
601992,金隅集团,81.45,106.78
601996,丰林集团,9.45,9.58
601997,贵阳银行,12.39,22.99
601998,中信银行,319.05,489.35
601999,出版传媒,5.51,5.51
603000,人民网,11.06,11.06
603001,奥康国际,4.01,4.01
603002,宏昌电子,6.1,6.14
603003,龙宇燃油,4.41,4.41
603005,晶方科技,1.75,2.34
603006,联明股份,0.71,1.92
603007,花王股份,1.94,3.41
603008,喜临门,3.2,3.95
603009,北特科技,3.21,3.59
603010,万盛股份,2.2,2.5
603011,合锻智能,4.12,4.53
603012,创力集团,6.37,6.37
603013,亚普股份,0.6,5.1
603015,弘讯科技,4.02,4.07
603016,新宏泰,0.7,1.48
603017,中衡设计,2.75,2.75
603018,中设集团,3.09,3.14
603019,中科曙光,6.43,6.43
603020,爱普股份,3.2,3.2
603021,山东华鹏,3.16,3.2
603022,新通联,2.0,2.0
603023,威帝股份,3.6,3.6
603025,大豪科技,9.1,9.22
603026,石大胜华,2.03,2.03
603027,千禾味业,1.33,3.26
603028,赛福天,1.16,2.21
603029,天鹅股份,0.37,0.93
603030,全筑股份,5.34,5.38
603031,安德利,0.56,1.12
603032,德新交运,0.78,1.6
603033,三维股份,0.55,1.27
603035,常熟汽饰,1.72,2.8
603036,如通股份,0.51,2.03
603037,凯众股份,0.61,1.06
603038,华立股份,0.37,0.94
603039,泛微网络,0.4,1.03
603040,新坐标,0.31,0.8
603041,美思德,0.47,1.01
603042,华脉科技,1.01,1.39
603043,广州酒家,1.26,4.04
603045,福达合金,0.25,0.98
603050,科林电气,0.8,1.62
603055,台华新材,0.68,5.48
603056,德邦股份,1.0,9.6
603058,永吉股份,2.28,4.24
603059,倍加洁,0.2,0.8
603060,国检集团,0.64,2.2
603063,禾望电气,2.55,4.2
603066,音飞储存,1.38,3.02
603067,振华股份,1.56,3.08
603069,海汽集团,1.74,3.16
603076,乐惠国际,0.19,0.75
603077,和邦生物,88.31,88.31
603078,江化微,0.48,0.84
603079,圣达生物,0.37,1.12
603080,新疆火炬,0.36,1.42
603081,大丰实业,0.78,4.02
603083,剑桥科技,0.32,1.27
603085,天成自控,0.79,2.24
603086,先达股份,0.73,1.12
603088,宁波精达,1.12,1.12
603089,正裕工业,0.31,1.07
603090,宏盛股份,0.41,1.0
603096,新经典,0.53,1.35
603098,森特股份,0.75,4.8
603099,长白山,2.67,2.67
603100,川仪股份,2.59,3.95
603101,汇嘉时代,0.72,2.4
603103,横店影视,0.53,4.53
603105,芯能科技,0.88,5.0
603106,恒银金融,0.77,3.08
603108,润达医疗,5.08,5.8
603110,东方材料,0.36,1.44
603111,康尼机电,7.38,9.93
603113,金能科技,3.32,6.76
603116,红蜻蜓,5.72,5.84
603117,万林股份,6.26,6.47
603118,共进股份,7.76,7.82
603123,翠微股份,5.24,5.24
603126,中材节能,6.11,6.11
603127,昭衍新药,0.56,1.15
603128,华贸物流,9.55,10.12
603129,春风动力,0.65,1.35
603131,上海沪工,0.5,2.0
603133,碳元科技,1.12,2.08
603136,天目湖,0.2,0.8
603138,海量数据,0.47,1.5
603139,康惠制药,0.54,1.0
603156,养元饮品,0.6,7.53
603157,拉夏贝尔,0.55,5.48
603158,腾龙股份,2.17,2.19
603159,上海亚虹,0.25,1.0
603160,汇顶科技,2.32,4.57
603161,科华控股,0.33,1.33
603165,荣晟环保,0.44,1.8
603166,福达股份,5.92,5.98
603167,渤海轮渡,4.81,4.93
603168,莎普爱思,2.97,3.23
603169,兰石重装,10.25,10.52
603177,德创环保,0.62,2.02
603178,圣龙股份,0.5,2.03
603179,新泉股份,0.93,2.27
603180,金牌厨柜,0.18,0.68
603181,皇马科技,0.99,2.0
603183,建研院,0.65,1.25
603186,华正新材,0.74,1.31
603188,ST亚邦,5.76,5.76
603189,网达软件,1.1,2.21
603192,汇得科技,0.27,1.07
603196,日播时尚,0.65,2.4
603197,保隆科技,0.98,1.67
603198,迎驾贡酒,8.0,8.0
603199,九华旅游,1.11,1.11
603200,上海洗霸,0.25,0.75
603203,快克股份,0.53,1.58
603208,江山欧派,0.31,0.81
603214,爱婴室,0.25,1.0
603218,日月股份,0.99,4.01
603222,济民制药,3.2,3.2
603223,恒通股份,1.68,2.02
603225,新凤鸣,1.19,8.43
603226,菲林格尔,0.28,1.16
603227,雪峰科技,6.59,6.59
603228,景旺电子,0.81,4.08
603229,奥翔药业,0.54,1.6
603232,格尔软件,0.51,0.85
603233,大参林,0.64,4.0
603238,诺邦股份,0.3,1.2
603239,浙江仙通,0.91,2.71
603258,电魂网络,0.67,2.43
603259,药明康德,1.04,10.42
603260,合盛硅业,0.7,6.7
603266,天龙股份,0.35,1.4
603268,松发股份,1.23,1.25
603269,海鸥股份,0.37,0.91
603277,银都股份,0.66,4.01
603278,大业股份,0.52,2.08
603283,赛腾股份,0.4,1.63
603286,日盈电子,0.46,0.88
603288,海天味业,26.97,27.01
603289,泰瑞机器,0.66,2.65
603297,永新光学,0.0,0.0
603298,杭叉集团,1.71,6.19
603299,井神股份,2.79,5.59
603300,华铁科技,4.05,4.85
603301,振德医疗,0.25,1.0
603303,得邦照明,1.02,4.08
603305,旭升股份,0.63,4.01
603306,华懋科技,3.05,3.07
603308,应流股份,4.0,4.34
603309,维力医疗,2.0,2.0
603311,金海环境,2.1,2.1
603313,梦百合,0.82,2.4
603315,福鞍股份,2.0,2.2
603316,诚邦股份,1.05,2.03
603318,派思股份,3.62,4.03
603319,湘油泵,0.57,0.81
603320,迪贝电气,0.33,1.0
603321,梅轮电梯,0.77,3.07
603322,超讯通信,0.45,1.12
603323,吴江银行,6.07,14.48
603326,我乐家居,0.64,2.26
603328,依顿电子,9.92,9.98
603329,上海雅仕,0.33,1.32
603330,上海天洋,0.32,0.78
603331,百达精工,0.32,1.27
603333,明星电缆,5.2,5.2
603335,迪生力,1.56,3.29
603336,宏辉果蔬,0.69,1.73
603337,杰克股份,0.81,3.06
603338,浙江鼎力,2.27,2.48
603339,四方科技,0.58,2.11
603345,安井食品,1.23,2.16
603348,文灿股份,0.55,2.2
603355,莱克电气,4.01,4.01
603356,华菱精工,0.33,1.33
603357,设计总院,1.59,3.25
603358,华达科技,0.98,2.24
603359,东珠生态,1.53,3.19
603360,百傲化学,0.78,1.87
603363,傲农生物,0.6,4.26
603365,水星家纺,0.67,2.67
603366,日出东方,8.0,8.0
603367,辰欣药业,1.0,4.53
603368,柳药股份,2.05,2.59
603369,今世缘,12.55,12.55
603377,东方时尚,1.65,5.88
603378,亚士创能,0.49,1.95
603380,易德龙,0.48,1.6
603383,顶点软件,0.58,1.2
603385,惠达卫浴,2.64,3.69
603386,广东骏亚,0.51,2.02
603387,基蛋生物,0.92,1.86
603388,元成股份,0.84,2.07
603389,亚振家居,0.63,2.19
603393,新天然气,0.96,1.6
603396,金辰股份,0.19,0.76
603398,邦宝益智,0.53,2.13
603399,吉翔股份,5.08,5.47
603416,信捷电气,0.35,1.41
603421,鼎信通讯,0.46,4.43
603429,集友股份,0.98,1.9
603444,吉比特,0.41,0.72
603456,九洲药业,8.01,8.06
603458,勘设股份,0.85,1.24
603466,风语筑,0.72,2.92
603477,振静股份,0.6,2.4
603486,科沃斯,0.4,4.0
603488,展鹏科技,0.96,2.09
603496,恒为科技,0.76,1.42
603499,翔港科技,0.25,1.01
603500,祥和实业,0.5,1.76
603501,韦尔股份,1.37,4.56
603505,金石资源,1.12,2.4
603506,南都物业,0.26,1.03
603507,振江股份,0.31,1.28
603508,思维列控,0.65,1.6
603515,欧普照明,1.27,7.56
603516,淳中科技,0.33,1.31
603517,绝味食品,1.64,4.1
603518,维格娜丝,1.49,1.81
603519,立霸股份,2.22,2.22
603520,司太立,0.65,1.2
603527,众源新材,0.44,1.74
603528,多伦科技,1.88,6.27
603533,掌阅科技,0.41,4.01
603535,嘉诚国际,0.66,1.5
603536,惠发股份,0.42,1.68
603538,美诺华,0.89,1.44
603555,贵人鸟,6.29,6.29
603556,海兴电力,1.68,4.95
603557,起步股份,2.19,4.7
603558,健盛集团,3.0,4.16
603559,中通国脉,0.79,1.39
603566,普莱柯,3.21,3.24
603567,珍宝岛,8.49,8.49
603568,伟明环保,6.83,6.88
603569,长久物流,0.8,5.6
603577,汇金通,0.78,1.75
603578,三星新材,0.32,0.88
603579,荣泰健康,0.51,1.4
603580,艾艾精工,0.3,0.93
603583,捷昌驱动,0.0,0.0
603585,苏利股份,0.54,1.8
603586,金麒麟,1.0,2.16
603587,地素时尚,0.61,4.01
603588,高能环境,6.54,6.61
603589,口子窖,6.0,6.0
603590,康辰药业,0.4,1.6
603595,东尼电子,0.35,1.02
603596,伯特利,0.41,4.09
603598,引力传媒,2.68,2.71
603599,广信股份,3.72,4.65
603600,永艺股份,2.5,3.03
603601,再升科技,5.41,5.41
603602,纵横通信,0.66,1.12
603603,博天环境,2.35,4.02
603605,珀莱雅,0.5,2.0
603606,东方电缆,4.2,5.03
603607,京华激光,0.32,1.28
603608,天创时尚,1.27,4.31
603609,禾丰牧业,8.31,8.31
603611,诺力股份,2.26,2.68
603612,索通发展,1.79,3.4
603615,茶花股份,0.75,2.4
603616,韩建河山,2.93,2.93
603617,君禾股份,0.25,1.02
603618,杭电股份,6.87,6.87
603619,中曼石油,0.4,4.0
603626,科森科技,1.58,4.16
603628,清源股份,0.89,2.74
603630,拉芳家化,0.81,2.27
603633,徕木股份,1.08,1.56
603636,南威软件,5.23,5.27
603637,镇海股份,0.43,1.74
603638,艾迪精密,0.85,2.6
603639,海利尔,0.54,1.69
603648,畅联股份,0.92,3.69
603650,彤程新材,0.59,5.86
603655,朗博科技,0.27,1.06
603656,泰禾光电,0.63,1.49
603657,春光科技,0.24,0.96
603658,安图生物,1.37,4.2
603659,璞泰来,0.64,4.33
603660,苏州科达,2.38,3.6
603661,恒林股份,0.25,1.0
603663,三祥新材,0.49,1.36
603665,康隆达,0.37,1.0
603666,亿嘉和,0.18,0.7
603667,五洲新春,1.13,2.63
603668,天马科技,1.86,3.0
603669,灵康药业,3.64,3.64
603676,卫信康,0.67,4.23
603677,奇精机械,0.55,1.96
603678,火炬电子,4.51,4.53
603679,华体科技,0.35,1.01
603680,今创集团,0.59,5.88
603683,晶华新材,0.32,1.27
603685,晨丰科技,0.33,1.3
603686,龙马环卫,2.7,2.99
603688,石英股份,3.36,3.37
603689,皖天然气,1.67,3.36
603690,至纯科技,0.92,2.1
603693,江苏新能,1.18,6.18
603696,安记食品,0.48,1.68
603698,航天工程,4.12,4.12
603699,纽威股份,7.5,7.5
603701,德宏股份,0.71,1.46
603703,盛洋科技,1.09,2.3
603706,东方环宇,0.4,1.6
603707,健友股份,2.85,5.52
603708,家家悦,1.57,4.68
603709,中源家居,0.2,0.8
603711,香飘飘,0.4,4.0
603712,七一二,1.0,7.72
603713,密尔克卫,0.38,1.52
603716,塞力斯,0.96,2.05
603717,天域生态,1.22,2.42
603718,海利生物,6.44,6.44
603721,中广天择,0.47,1.0
603722,阿科力,0.22,0.87
603725,天安新材,0.37,1.47
603726,朗迪集团,0.33,1.33
603727,博迈科,0.95,2.34
603728,鸣志电器,1.76,4.16
603729,龙韵股份,0.93,0.93
603730,岱美股份,0.81,4.1
603733,仙鹤股份,0.62,6.12
603737,三棵树,0.42,1.33
603738,泰晶科技,0.59,1.59
603757,大元泵业,0.35,1.17
603758,秦安股份,1.33,4.39
603766,隆鑫通用,20.94,21.13
603767,中马传动,0.95,2.99
603768,常青股份,0.7,2.04
603773,沃格光电,0.24,0.95
603776,永安行,0.86,1.34
603777,来伊份,1.11,3.41
603778,乾景园林,2.26,5.0
603779,威龙股份,0.93,2.3
603787,新日股份,0.71,2.04
603788,宁波高发,2.29,2.3
603789,星光农机,2.6,2.6
603790,雅运股份,0.0,0.0
603797,联泰环保,0.53,2.13
603798,康普顿,0.85,2.0
603799,华友钴业,8.2,8.3
603800,道森股份,0.68,2.08
603801,志邦家居,0.83,1.6
603803,瑞斯康达,2.2,4.21
603806,福斯特,5.23,5.23
603808,歌力思,3.3,3.37
603809,豪能股份,0.37,1.49
603810,丰山集团,0.0,0.0
603811,诚意药业,0.57,0.85
603813,原尚股份,0.22,0.9
603816,顾家家居,0.89,4.28
603817,海峡环保,1.8,4.5
603818,曲美家居,4.84,4.91
603819,神力股份,0.56,1.21
603822,嘉澳环保,0.41,0.73
603823,百合花,0.7,2.25
603825,华扬联众,0.92,2.3
603826,坤彩科技,1.89,4.68
603828,柯利达,4.21,4.29
603829,洛凯股份,0.4,1.6
603833,欧派家居,0.92,4.2
603838,四通股份,2.67,2.67
603839,安正时尚,1.04,4.05
603843,正平股份,1.93,4.0
603848,好太太,0.41,4.01
603855,华荣股份,2.02,3.31
603856,东宏股份,0.64,2.56
603858,步长制药,4.26,8.86
603859,能科股份,0.5,1.14
603860,中公高科,0.24,0.67
603861,白云电器,1.21,4.43
603866,桃李面包,0.59,4.71
603868,飞科电器,0.44,4.36
603869,新智认知,2.68,3.49
603871,嘉友国际,0.28,1.12
603876,鼎胜新材,0.65,4.3
603877,太平鸟,1.99,4.81
603878,武进不锈,1.01,2.04
603879,永悦科技,0.81,1.44
603880,南卫股份,0.63,1.3
603881,数据港,1.28,2.11
603882,金域医学,0.69,4.58
603883,老百姓,2.67,2.85
603885,吉祥航空,17.97,17.97
603886,元祖股份,1.21,2.4
603887,城地股份,0.81,1.44
603888,新华网,1.76,5.19
603889,新澳股份,3.92,3.94
603890,春秋电子,0.48,1.92
603895,天永智能,0.27,1.08
603896,寿仙谷,0.61,1.43
603897,长城科技,0.45,1.78
603898,好莱客,1.09,3.2
603899,晨光文具,9.2,9.2
603900,莱绅通灵,0.85,3.4
603901,永创智能,1.84,4.0
603903,中持股份,0.74,1.03
603906,龙蟠科技,0.93,2.54
603908,牧高笛,0.23,0.67
603909,合诚股份,0.25,1.03
603912,佳力图,0.52,2.1
603916,苏博特,0.76,3.09
603917,合力科技,0.39,1.57
603918,金桥信息,1.77,1.79
603919,金徽酒,1.16,3.64
603920,世运电路,1.28,4.02
603922,金鸿顺,0.32,1.28
603926,铁流股份,0.65,1.24
603928,兴业股份,0.63,2.02
603929,亚翔集成,0.97,2.13
603933,睿能科技,0.36,1.44
603936,博敏电子,0.56,2.15
603937,丽岛新材,0.52,2.09
603938,三孚股份,0.51,1.5
603939,益丰药房,3.63,3.63
603955,大千生态,0.71,1.13
603958,哈森股份,0.66,2.2
603959,百利科技,1.49,3.14
603960,克来机电,0.52,1.35
603963,大理药业,0.33,1.3
603966,法兰泰克,0.93,2.11
603968,醋化股份,2.04,2.04
603969,银龙股份,5.8,5.8
603970,中农立华,0.4,1.6
603976,正川股份,0.38,1.51
603977,国泰集团,1.76,3.1
603978,深圳新星,0.76,1.6
603979,金诚信,5.85,5.85
603980,吉华集团,2.46,5.0
603985,恒润股份,0.67,1.04
603986,兆易创新,2.07,2.84
603987,康德莱,2.66,4.42
603988,中电电机,2.35,2.35
603989,艾华集团,3.9,3.9
603990,麦迪科技,0.6,0.81
603991,至正股份,0.41,0.75
603993,洛阳钼业,176.66,215.99
603996,中新科技,1.03,3.0
603997,继峰股份,6.3,6.38
603998,方盛制药,4.25,4.31
603999,读者传媒,2.3,5.76
